tanggal,produk,kategori,kota,sales_person,channel,qty,diskon_pct,retur,harga_satuan,revenue,revenue_bersih,cogs,profit,margin_pct,bulan,bulan_nama,minggu,hari_nama
2026-02-08,Monitor 4K,Komputer,Semarang,Dewi Lestari,Reseller,3,5,0,4800000,13680000.0,13680000.0,8205109.553017235,5474890.446982765,40.02112899841202,2026-02,Feb 2026,6,Sunday
2026-03-06,Mouse Wireless,Aksesori,Makassar,Siti Rahma,Offline,1,15,0,350000,297500.0,297500.0,170264.22100244788,127235.77899755212,42.76832907480743,2026-03,Mar 2026,10,Friday
2026-01-28,Tablet Air,Tablet,Surabaya,Dewi Lestari,Online,6,20,0,6500000,31200000.0,31200000.0,17274941.06635449,13925058.93364551,44.63159914629971,2026-01,Jan 2026,5,Wednesday
2026-01-22,Tablet Air,Tablet,Makassar,Reza Firmansyah,Offline,7,10,0,6500000,40950000.0,40950000.0,25055653.015065785,15894346.984934215,38.814034151243504,2026-01,Jan 2026,4,Thursday
2026-02-12,Smartphone Z9,Smartphone,Makassar,Reza Firmansyah,Online,3,0,0,8200000,24600000.0,24600000.0,16901399.547314376,7698600.452685624,31.295123791404976,2026-02,Feb 2026,7,Thursday
2026-03-02,Headset Pro,Aksesori,Bandung,Siti Rahma,Online,1,5,0,1200000,1140000.0,1140000.0,772953.693131532,367046.30686846795,32.197044462146316,2026-03,Mar 2026,10,Monday
2026-03-04,Keyboard Mech,Aksesori,Medan,Dewi Lestari,Online,5,15,1,580000,2465000.0,0.0,0.0,0.0,0.0,2026-03,Mar 2026,10,Wednesday
2026-03-23,Mouse Wireless,Aksesori,Jakarta,Siti Rahma,Reseller,7,5,0,350000,2327500.0,2327500.0,1461590.6629108363,865909.3370891637,37.20340868267083,2026-03,Mar 2026,13,Monday
2026-03-05,Tablet Air,Tablet,Surabaya,Reza Firmansyah,Online,2,0,0,6500000,13000000.0,13000000.0,7350985.319461965,5649014.680538035,43.45395908106181,2026-03,Mar 2026,10,Thursday
2026-01-20,Webcam HD,Aksesori,Semarang,Budi Santoso,Online,5,5,0,750000,3562500.0,3562500.0,2047062.1766746687,1515437.8233253313,42.53860556702684,2026-01,Jan 2026,4,Tuesday
2026-02-12,Smartphone Z9,Smartphone,Surabaya,Reza Firmansyah,Reseller,2,0,0,8200000,16400000.0,16400000.0,9323998.542830953,7076001.457169047,43.14635034859175,2026-02,Feb 2026,7,Thursday
2026-03-11,Monitor 4K,Komputer,Yogyakarta,Dewi Lestari,Online,3,5,0,4800000,13680000.0,13680000.0,8770424.667960173,4909575.3320398275,35.8887085675426,2026-03,Mar 2026,11,Wednesday
2026-01-20,Headset Pro,Aksesori,Yogyakarta,Andi Pratama,Online,4,0,0,1200000,4800000.0,4800000.0,3326643.7032513577,1473356.2967486423,30.69492284893005,2026-01,Jan 2026,4,Tuesday
2026-01-25,Laptop ProX,Komputer,Palembang,Siti Rahma,Reseller,1,10,0,18500000,16650000.0,16650000.0,9493294.370285694,7156705.629714306,42.98321699528112,2026-01,Jan 2026,4,Sunday
2026-02-09,Smartphone Z9,Smartphone,Bandung,Dewi Lestari,Offline,5,0,0,8200000,41000000.0,41000000.0,26972906.396887574,14027093.603112426,34.21242342222543,2026-02,Feb 2026,7,Monday
2026-03-07,Monitor 4K,Komputer,Surabaya,Andi Pratama,Offline,7,5,0,4800000,31920000.0,31920000.0,20365683.100801837,11554316.899198163,36.19773464661078,2026-03,Mar 2026,10,Saturday
2026-01-23,Headset Pro,Aksesori,Yogyakarta,Siti Rahma,Reseller,6,0,0,1200000,7200000.0,7200000.0,4300805.113235954,2899194.886764046,40.26659564950064,2026-01,Jan 2026,4,Friday
2026-03-07,Mouse Wireless,Aksesori,Medan,Reza Firmansyah,Reseller,7,15,0,350000,2082500.0,2082500.0,1308558.156158891,773941.843841109,37.16407413402684,2026-03,Mar 2026,10,Saturday
2026-01-25,Mouse Wireless,Aksesori,Jakarta,Andi Pratama,Online,2,15,0,350000,595000.0,595000.0,360809.2835448227,234190.7164551773,39.35978427818106,2026-01,Jan 2026,4,Sunday
2026-01-10,Keyboard Mech,Aksesori,Surabaya,Dewi Lestari,Online,6,10,1,580000,3132000.0,0.0,0.0,0.0,0.0,2026-01,Jan 2026,2,Saturday
2026-03-12,Mouse Wireless,Aksesori,Semarang,Dewi Lestari,Online,7,0,0,350000,2450000.0,2450000.0,1478949.4543850566,971050.5456149434,39.63471614754871,2026-03,Mar 2026,11,Thursday
2026-03-05,Smartphone Z9,Smartphone,Palembang,Andi Pratama,Offline,5,15,0,8200000,34850000.0,34850000.0,24079064.18089296,10770935.81910704,30.906559021827952,2026-03,Mar 2026,10,Thursday
2026-02-22,Smartphone Z9,Smartphone,Semarang,Siti Rahma,Reseller,1,10,0,8200000,7380000.0,7380000.0,4401304.485707558,2978695.5142924422,40.361727835940954,2026-02,Feb 2026,8,Sunday
2026-03-09,Smartphone Z9,Smartphone,Yogyakarta,Budi Santoso,Online,5,15,0,8200000,34850000.0,34850000.0,21684918.70527091,13165081.294729091,37.77641691457415,2026-03,Mar 2026,11,Monday
2026-03-27,Smartphone Z9,Smartphone,Makassar,Budi Santoso,Offline,5,10,0,8200000,36900000.0,36900000.0,22088242.7061608,14811757.293839201,40.140263668940925,2026-03,Mar 2026,13,Friday
2026-01-01,Headset Pro,Aksesori,Semarang,Andi Pratama,Online,5,10,0,1200000,5400000.0,5400000.0,3193418.1291201124,2206581.8708798876,40.86262723851644,2026-01,Jan 2026,1,Thursday
2026-02-22,Laptop ProX,Komputer,Surabaya,Dewi Lestari,Offline,1,5,0,18500000,17575000.0,17575000.0,11637297.606782535,5937702.393217465,33.7849353810382,2026-02,Feb 2026,8,Sunday
2026-02-25,Monitor 4K,Komputer,Jakarta,Dewi Lestari,Offline,7,0,0,4800000,33600000.0,33600000.0,22275125.464373935,11324874.535626065,33.704983736982335,2026-02,Feb 2026,9,Wednesday
2026-03-11,Mouse Wireless,Aksesori,Makassar,Siti Rahma,Offline,3,15,0,350000,892500.0,892500.0,597562.3575078653,294937.6424921347,33.04623445290025,2026-03,Mar 2026,11,Wednesday
2026-03-31,Monitor 4K,Komputer,Yogyakarta,Reza Firmansyah,Online,4,0,0,4800000,19200000.0,19200000.0,12905012.740086082,6294987.259913918,32.78639197871832,2026-03,Mar 2026,14,Tuesday
2026-01-11,Laptop ProX,Komputer,Semarang,Andi Pratama,Online,2,5,0,18500000,35150000.0,35150000.0,19339864.115686204,15810135.884313796,44.979049457507244,2026-01,Jan 2026,2,Sunday
2026-02-28,Webcam HD,Aksesori,Medan,Dewi Lestari,Reseller,6,5,0,750000,4275000.0,4275000.0,2949602.585675503,1325397.4143244969,31.003448288292322,2026-02,Feb 2026,9,Saturday
2026-02-05,Headset Pro,Aksesori,Semarang,Siti Rahma,Reseller,4,10,0,1200000,4320000.0,4320000.0,2696545.368526035,1623454.631473965,37.5799683211566,2026-02,Feb 2026,6,Thursday
2026-03-29,Keyboard Mech,Aksesori,Bandung,Reza Firmansyah,Online,4,0,0,580000,2320000.0,2320000.0,1487888.2253147252,832111.7746852748,35.86688683988253,2026-03,Mar 2026,13,Sunday
2026-01-01,Monitor 4K,Komputer,Bandung,Andi Pratama,Online,5,0,0,4800000,24000000.0,24000000.0,13413920.597624905,10586079.402375095,44.1086641765629,2026-01,Jan 2026,1,Thursday
2026-01-17,Monitor 4K,Komputer,Yogyakarta,Budi Santoso,Offline,5,10,0,4800000,21600000.0,21600000.0,13395919.409399118,8204080.590600882,37.98185458611519,2026-01,Jan 2026,3,Saturday
2026-02-21,Headset Pro,Aksesori,Medan,Budi Santoso,Offline,6,10,0,1200000,6480000.0,6480000.0,3589813.7877240754,2890186.2122759246,44.60163907833217,2026-02,Feb 2026,8,Saturday
2026-02-14,Mouse Wireless,Aksesori,Bandung,Andi Pratama,Online,3,5,0,350000,997500.0,997500.0,632079.430305442,365420.56969455804,36.63364107213615,2026-02,Feb 2026,7,Saturday
2026-03-17,Keyboard Mech,Aksesori,Bandung,Siti Rahma,Offline,1,0,0,580000,580000.0,580000.0,398661.07942764246,181338.92057235754,31.26533113316509,2026-03,Mar 2026,12,Tuesday
2026-01-21,Headset Pro,Aksesori,Jakarta,Andi Pratama,Offline,5,15,0,1200000,5100000.0,5100000.0,3371944.4383917334,1728055.5616082666,33.88344238447581,2026-01,Jan 2026,4,Wednesday
2026-01-18,Smartphone Z9,Smartphone,Medan,Reza Firmansyah,Offline,6,10,0,8200000,44280000.0,44280000.0,24727708.817381013,19552291.182618987,44.156032481072685,2026-01,Jan 2026,3,Sunday
2026-01-11,Keyboard Mech,Aksesori,Palembang,Andi Pratama,Offline,7,0,0,580000,4060000.0,4060000.0,2607072.8441828415,1452927.1558171585,35.78638314820587,2026-01,Jan 2026,2,Sunday
2026-03-27,Tablet Air,Tablet,Jakarta,Budi Santoso,Offline,1,5,0,6500000,6175000.0,6175000.0,4082805.260842441,2092194.739157559,33.88169618068921,2026-03,Mar 2026,13,Friday
2026-01-17,Headset Pro,Aksesori,Makassar,Dewi Lestari,Offline,3,10,0,1200000,3240000.0,3240000.0,2093840.099567098,1146159.900432902,35.37530556891673,2026-01,Jan 2026,3,Saturday
2026-03-11,Headset Pro,Aksesori,Jakarta,Reza Firmansyah,Online,3,0,0,1200000,3600000.0,3600000.0,2315205.652285094,1284794.347714906,35.68873188096961,2026-03,Mar 2026,11,Wednesday
2026-03-06,Monitor 4K,Komputer,Medan,Budi Santoso,Online,3,0,0,4800000,14400000.0,14400000.0,9822618.358136456,4577381.641863544,31.787372512941275,2026-03,Mar 2026,10,Friday
2026-03-16,Monitor 4K,Komputer,Jakarta,Andi Pratama,Reseller,6,5,0,4800000,27360000.0,27360000.0,16558927.343973681,10801072.656026319,39.4776047369383,2026-03,Mar 2026,12,Monday
2026-03-18,Webcam HD,Aksesori,Jakarta,Siti Rahma,Reseller,4,5,0,750000,2850000.0,2850000.0,1726568.4150087952,1123431.5849912048,39.41865210495455,2026-03,Mar 2026,12,Wednesday
2026-02-01,Headset Pro,Aksesori,Makassar,Budi Santoso,Reseller,7,0,0,1200000,8400000.0,8400000.0,4709966.867503396,3690033.1324966038,43.928965863054806,2026-02,Feb 2026,5,Sunday
2026-01-09,Smartphone Z9,Smartphone,Makassar,Andi Pratama,Offline,4,10,0,8200000,29520000.0,29520000.0,19410613.452988025,10109386.547011975,34.245889386896934,2026-01,Jan 2026,2,Friday
2026-03-29,Keyboard Mech,Aksesori,Medan,Siti Rahma,Online,2,10,0,580000,1044000.0,1044000.0,578900.167903572,465099.832096428,44.54979234640115,2026-03,Mar 2026,13,Sunday
2026-01-01,Laptop ProX,Komputer,Makassar,Dewi Lestari,Reseller,2,0,0,18500000,37000000.0,37000000.0,25834802.78574775,11165197.214252248,30.176208687168238,2026-01,Jan 2026,1,Thursday
2026-02-14,Headset Pro,Aksesori,Surabaya,Budi Santoso,Offline,2,20,0,1200000,1920000.0,1920000.0,1340196.1185588024,579803.8814411976,30.198118825062377,2026-02,Feb 2026,7,Saturday
2026-01-04,Keyboard Mech,Aksesori,Makassar,Dewi Lestari,Online,7,0,0,580000,4060000.0,4060000.0,2633787.139454175,1426212.8605458252,35.128395579946435,2026-01,Jan 2026,1,Sunday
2026-01-23,Webcam HD,Aksesori,Makassar,Budi Santoso,Offline,5,15,0,750000,3187500.0,3187500.0,2227384.5463426984,960115.4536573016,30.12126913434672,2026-01,Jan 2026,4,Friday
2026-01-29,Webcam HD,Aksesori,Yogyakarta,Andi Pratama,Offline,2,0,0,750000,1500000.0,1500000.0,936364.7503990916,563635.2496009084,37.57568330672723,2026-01,Jan 2026,5,Thursday
2026-03-12,Monitor 4K,Komputer,Jakarta,Andi Pratama,Online,2,0,0,4800000,9600000.0,9600000.0,6604042.3055120865,2995957.6944879135,31.207892650915763,2026-03,Mar 2026,11,Thursday
2026-02-22,Smartphone Z9,Smartphone,Medan,Budi Santoso,Offline,1,15,0,8200000,6970000.0,6970000.0,4762738.990850815,2207261.0091491854,31.668020217348424,2026-02,Feb 2026,8,Sunday
2026-03-19,Monitor 4K,Komputer,Medan,Dewi Lestari,Online,2,0,0,4800000,9600000.0,9600000.0,5730462.953825454,3869537.046174546,40.30767756431818,2026-03,Mar 2026,12,Thursday
2026-03-30,Keyboard Mech,Aksesori,Medan,Budi Santoso,Offline,7,5,0,580000,3857000.0,3857000.0,2483556.2521319264,1373443.7478680736,35.609119726939944,2026-03,Mar 2026,14,Monday
2026-02-05,Laptop ProX,Komputer,Jakarta,Budi Santoso,Online,7,15,0,18500000,110075000.0,110075000.0,72262800.87970862,37812199.12029138,34.35130512858631,2026-02,Feb 2026,6,Thursday
2026-03-19,Smartphone Z9,Smartphone,Yogyakarta,Reza Firmansyah,Reseller,4,0,0,8200000,32800000.0,32800000.0,19954238.70851456,12845761.29148544,39.16390637648,2026-03,Mar 2026,12,Thursday
2026-01-04,Laptop ProX,Komputer,Makassar,Reza Firmansyah,Reseller,5,0,0,18500000,92500000.0,92500000.0,56609307.09307397,35890692.90692603,38.80074908856868,2026-01,Jan 2026,1,Sunday
2026-02-05,Monitor 4K,Komputer,Palembang,Budi Santoso,Online,1,15,0,4800000,4080000.0,4080000.0,2681565.467307743,1398434.5326922568,34.275356193437666,2026-02,Feb 2026,6,Thursday
2026-03-29,Mouse Wireless,Aksesori,Surabaya,Dewi Lestari,Online,6,20,0,350000,1680000.0,1680000.0,969773.1397429857,710226.8602570143,42.27540834863181,2026-03,Mar 2026,13,Sunday
2026-02-27,Headset Pro,Aksesori,Medan,Siti Rahma,Online,7,5,0,1200000,7980000.0,7980000.0,4922210.149957739,3057789.850042261,38.31816854689551,2026-02,Feb 2026,9,Friday
2026-03-31,Keyboard Mech,Aksesori,Medan,Dewi Lestari,Reseller,4,0,0,580000,2320000.0,2320000.0,1335824.5727971306,984175.4272028694,42.42135462081334,2026-03,Mar 2026,14,Tuesday
2026-01-05,Keyboard Mech,Aksesori,Medan,Siti Rahma,Offline,6,5,0,580000,3306000.0,3306000.0,1905513.8042286308,1400486.1957713692,42.36195389508073,2026-01,Jan 2026,2,Monday
2026-03-05,Keyboard Mech,Aksesori,Jakarta,Andi Pratama,Online,6,15,0,580000,2958000.0,2958000.0,1693776.5438897877,1264223.4561102123,42.73912968594362,2026-03,Mar 2026,10,Thursday
2026-03-18,Monitor 4K,Komputer,Medan,Budi Santoso,Offline,2,15,0,4800000,8160000.0,8160000.0,5244726.619702696,2915273.380297304,35.72638946442775,2026-03,Mar 2026,12,Wednesday
2026-02-01,Monitor 4K,Komputer,Makassar,Budi Santoso,Online,2,0,0,4800000,9600000.0,9600000.0,6506190.140213715,3093809.859786285,32.22718603944047,2026-02,Feb 2026,5,Sunday
2026-02-18,Smartphone Z9,Smartphone,Palembang,Siti Rahma,Online,6,5,0,8200000,46740000.0,46740000.0,28888007.346794747,17851992.653205253,38.19425043475664,2026-02,Feb 2026,8,Wednesday
2026-03-30,Headset Pro,Aksesori,Bandung,Andi Pratama,Reseller,7,0,0,1200000,8400000.0,8400000.0,4869872.23896233,3530127.76103767,42.025330488543695,2026-03,Mar 2026,14,Monday
2026-03-03,Keyboard Mech,Aksesori,Surabaya,Budi Santoso,Online,7,0,0,580000,4060000.0,4060000.0,2559838.69753692,1500161.3024630798,36.9497857749527,2026-03,Mar 2026,10,Tuesday
2026-01-13,Webcam HD,Aksesori,Semarang,Budi Santoso,Online,2,15,0,750000,1275000.0,1275000.0,716810.2101737519,558189.7898262481,43.779591358921415,2026-01,Jan 2026,3,Tuesday
2026-03-30,Webcam HD,Aksesori,Medan,Dewi Lestari,Reseller,2,10,0,750000,1350000.0,1350000.0,924594.8693884873,425405.1306115127,31.51149115640835,2026-03,Mar 2026,14,Monday
2026-01-14,Webcam HD,Aksesori,Surabaya,Reza Firmansyah,Online,3,15,0,750000,1912500.0,1912500.0,1316210.4516146784,596289.5483853216,31.178538477663874,2026-01,Jan 2026,3,Wednesday
2026-03-12,Webcam HD,Aksesori,Jakarta,Siti Rahma,Online,5,5,0,750000,3562500.0,3562500.0,2159893.2331227064,1402606.7668772936,39.37141801760824,2026-03,Mar 2026,11,Thursday
2026-03-24,Mouse Wireless,Aksesori,Jakarta,Dewi Lestari,Online,2,5,1,350000,665000.0,0.0,0.0,0.0,0.0,2026-03,Mar 2026,13,Tuesday
2026-01-19,Keyboard Mech,Aksesori,Jakarta,Budi Santoso,Reseller,4,5,0,580000,2204000.0,2204000.0,1465742.3967571936,738257.6032428064,33.49626149014548,2026-01,Jan 2026,4,Monday
2026-02-10,Smartphone Z9,Smartphone,Medan,Andi Pratama,Online,2,5,0,8200000,15580000.0,15580000.0,9877358.754157787,5702641.245842213,36.60231865110535,2026-02,Feb 2026,7,Tuesday
2026-03-10,Webcam HD,Aksesori,Bandung,Andi Pratama,Offline,5,10,0,750000,3375000.0,3375000.0,2316871.1562861004,1058128.8437138996,31.3519657396711,2026-03,Mar 2026,11,Tuesday
2026-02-12,Tablet Air,Tablet,Medan,Siti Rahma,Offline,1,15,0,6500000,5525000.0,5525000.0,3423147.126719937,2101852.873280063,38.04258594172059,2026-02,Feb 2026,7,Thursday
2026-01-31,Webcam HD,Aksesori,Medan,Dewi Lestari,Offline,5,0,0,750000,3750000.0,3750000.0,2117716.5870042997,1632283.4129957003,43.52755767988534,2026-01,Jan 2026,5,Saturday
2026-01-06,Laptop ProX,Komputer,Bandung,Dewi Lestari,Online,7,5,0,18500000,123025000.0,123025000.0,84053418.46244977,38971581.537550226,31.6777740601912,2026-01,Jan 2026,2,Tuesday
2026-01-30,Tablet Air,Tablet,Surabaya,Andi Pratama,Online,5,0,0,6500000,32500000.0,32500000.0,20273637.014551833,12226362.985448167,37.61957841676359,2026-01,Jan 2026,5,Friday
2026-01-20,Monitor 4K,Komputer,Yogyakarta,Dewi Lestari,Offline,4,0,0,4800000,19200000.0,19200000.0,12044497.326625975,7155502.673374025,37.26824309048972,2026-01,Jan 2026,4,Tuesday
2026-03-30,Headset Pro,Aksesori,Medan,Dewi Lestari,Online,2,0,1,1200000,2400000.0,0.0,0.0,0.0,0.0,2026-03,Mar 2026,14,Monday
2026-03-28,Headset Pro,Aksesori,Semarang,Dewi Lestari,Online,6,10,0,1200000,6480000.0,6480000.0,3674719.375662284,2805280.624337716,43.29136765953265,2026-03,Mar 2026,13,Saturday
2026-02-15,Laptop ProX,Komputer,Medan,Budi Santoso,Reseller,6,5,0,18500000,105450000.0,105450000.0,65887441.63359243,39562558.36640757,37.51783628867479,2026-02,Feb 2026,7,Sunday
2026-01-13,Webcam HD,Aksesori,Semarang,Andi Pratama,Offline,1,0,0,750000,750000.0,750000.0,475968.8970905653,274031.1029094347,36.537480387924624,2026-01,Jan 2026,3,Tuesday
2026-01-12,Monitor 4K,Komputer,Yogyakarta,Siti Rahma,Reseller,5,0,0,4800000,24000000.0,24000000.0,14693851.21763831,9306148.78236169,38.77561992650704,2026-01,Jan 2026,3,Monday
2026-01-11,Mouse Wireless,Aksesori,Makassar,Siti Rahma,Online,3,0,0,350000,1050000.0,1050000.0,596253.9054783757,453746.09452162427,43.213913763964214,2026-01,Jan 2026,2,Sunday
2026-01-16,Mouse Wireless,Aksesori,Yogyakarta,Andi Pratama,Reseller,1,10,0,350000,315000.0,315000.0,218025.183589068,96974.81641093199,30.785656003470475,2026-01,Jan 2026,3,Friday
2026-02-17,Webcam HD,Aksesori,Bandung,Dewi Lestari,Online,1,0,1,750000,750000.0,0.0,0.0,0.0,0.0,2026-02,Feb 2026,8,Tuesday
2026-03-30,Keyboard Mech,Aksesori,Yogyakarta,Reza Firmansyah,Reseller,2,5,0,580000,1102000.0,1102000.0,753213.4076045294,348786.5923954706,31.65032598869969,2026-03,Mar 2026,14,Monday
2026-01-31,Mouse Wireless,Aksesori,Semarang,Siti Rahma,Online,6,0,0,350000,2100000.0,2100000.0,1256642.5404438854,843357.4595561146,40.15987902648165,2026-01,Jan 2026,5,Saturday
2026-03-15,Monitor 4K,Komputer,Makassar,Reza Firmansyah,Reseller,3,15,0,4800000,12240000.0,12240000.0,7417046.244797822,4822953.755202178,39.403216954266156,2026-03,Mar 2026,11,Sunday
2026-03-09,Headset Pro,Aksesori,Medan,Dewi Lestari,Offline,5,0,0,1200000,6000000.0,6000000.0,4001537.9906874187,1998462.0093125813,33.30770015520969,2026-03,Mar 2026,11,Monday
2026-01-07,Keyboard Mech,Aksesori,Palembang,Dewi Lestari,Offline,5,20,0,580000,2320000.0,2320000.0,1481063.7732021604,838936.2267978396,36.16104425852757,2026-01,Jan 2026,2,Wednesday
2026-02-18,Mouse Wireless,Aksesori,Surabaya,Budi Santoso,Offline,2,0,0,350000,700000.0,700000.0,403502.34836318175,296497.65163681825,42.35680737668832,2026-02,Feb 2026,8,Wednesday
2026-03-14,Tablet Air,Tablet,Medan,Andi Pratama,Offline,1,10,0,6500000,5850000.0,5850000.0,3607201.9888818823,2242798.0111181177,38.338427540480644,2026-03,Mar 2026,11,Saturday
2026-01-27,Headset Pro,Aksesori,Palembang,Siti Rahma,Offline,2,0,0,1200000,2400000.0,2400000.0,1562331.3205895566,837668.6794104434,34.902861642101804,2026-01,Jan 2026,5,Tuesday
2026-03-06,Laptop ProX,Komputer,Jakarta,Budi Santoso,Offline,5,5,1,18500000,87875000.0,0.0,0.0,0.0,0.0,2026-03,Mar 2026,10,Friday
2026-02-08,Monitor 4K,Komputer,Makassar,Budi Santoso,Offline,5,0,0,4800000,24000000.0,24000000.0,13386177.908926407,10613822.091073593,44.22425871280664,2026-02,Feb 2026,6,Sunday
2026-03-10,Mouse Wireless,Aksesori,Surabaya,Reza Firmansyah,Offline,5,5,0,350000,1662500.0,1662500.0,1095147.157528131,567352.842471869,34.1264867652252,2026-03,Mar 2026,11,Tuesday
2026-03-22,Smartphone Z9,Smartphone,Medan,Siti Rahma,Online,6,15,0,8200000,41820000.0,41820000.0,27295257.501653083,14524742.498346917,34.73156981909832,2026-03,Mar 2026,12,Sunday
2026-02-19,Monitor 4K,Komputer,Yogyakarta,Siti Rahma,Reseller,5,0,0,4800000,24000000.0,24000000.0,14484395.011279365,9515604.988720635,39.64835411966931,2026-02,Feb 2026,8,Thursday
2026-02-04,Keyboard Mech,Aksesori,Jakarta,Budi Santoso,Offline,2,5,0,580000,1102000.0,1102000.0,689552.7050026105,412447.29499738954,37.427159255661486,2026-02,Feb 2026,6,Wednesday
2026-01-21,Keyboard Mech,Aksesori,Jakarta,Budi Santoso,Reseller,3,10,0,580000,1566000.0,1566000.0,978644.5874576278,587355.4125423722,37.506731324544845,2026-01,Jan 2026,4,Wednesday
2026-03-27,Smartphone Z9,Smartphone,Makassar,Budi Santoso,Reseller,1,10,0,8200000,7380000.0,7380000.0,5101349.382234958,2278650.617765042,30.87602463096263,2026-03,Mar 2026,13,Friday
2026-03-06,Headset Pro,Aksesori,Medan,Reza Firmansyah,Offline,1,10,0,1200000,1080000.0,1080000.0,707775.7055024457,372224.2944975543,34.46521245347725,2026-03,Mar 2026,10,Friday
2026-03-02,Headset Pro,Aksesori,Yogyakarta,Dewi Lestari,Offline,3,0,0,1200000,3600000.0,3600000.0,2142110.766018212,1457889.2339817882,40.496923166160784,2026-03,Mar 2026,10,Monday
2026-01-13,Keyboard Mech,Aksesori,Palembang,Dewi Lestari,Online,3,15,0,580000,1479000.0,1479000.0,987572.0086976048,491427.99130239524,33.22704471280563,2026-01,Jan 2026,3,Tuesday
2026-01-08,Webcam HD,Aksesori,Palembang,Budi Santoso,Offline,4,0,0,750000,3000000.0,3000000.0,1968626.7629379146,1031373.2370620854,34.379107902069514,2026-01,Jan 2026,2,Thursday
2026-01-22,Webcam HD,Aksesori,Medan,Reza Firmansyah,Online,1,20,0,750000,600000.0,600000.0,354213.6976610712,245786.3023389288,40.9643837231548,2026-01,Jan 2026,4,Thursday
2026-03-09,Smartphone Z9,Smartphone,Semarang,Reza Firmansyah,Offline,3,0,0,8200000,24600000.0,24600000.0,15825126.366304316,8774873.633695684,35.67021802315319,2026-03,Mar 2026,11,Monday
2026-03-04,Tablet Air,Tablet,Surabaya,Budi Santoso,Offline,6,10,0,6500000,35100000.0,35100000.0,21006940.51515907,14093059.48484093,40.15116662347843,2026-03,Mar 2026,10,Wednesday
2026-02-12,Smartphone Z9,Smartphone,Surabaya,Andi Pratama,Online,4,5,0,8200000,31160000.0,31160000.0,17161528.121277586,13998471.878722414,44.92449255045704,2026-02,Feb 2026,7,Thursday
2026-02-22,Monitor 4K,Komputer,Medan,Reza Firmansyah,Offline,2,20,0,4800000,7680000.0,7680000.0,4684846.875412076,2995153.124587924,38.99938964307193,2026-02,Feb 2026,8,Sunday
2026-01-13,Webcam HD,Aksesori,Bandung,Reza Firmansyah,Online,2,0,0,750000,1500000.0,1500000.0,952973.9026740827,547026.0973259173,36.46840648839449,2026-01,Jan 2026,3,Tuesday
2026-01-18,Webcam HD,Aksesori,Bandung,Budi Santoso,Reseller,2,20,0,750000,1200000.0,1200000.0,737242.3461211895,462757.65387881047,38.56313782323421,2026-01,Jan 2026,3,Sunday
2026-02-07,Mouse Wireless,Aksesori,Medan,Reza Firmansyah,Online,4,10,0,350000,1260000.0,1260000.0,727041.3079428796,532958.6920571204,42.29830889342225,2026-02,Feb 2026,6,Saturday
2026-01-05,Keyboard Mech,Aksesori,Surabaya,Andi Pratama,Online,3,20,0,580000,1392000.0,1392000.0,878076.386259414,513923.613740586,36.91979983768577,2026-01,Jan 2026,2,Monday
2026-01-10,Webcam HD,Aksesori,Jakarta,Andi Pratama,Online,6,5,0,750000,4275000.0,4275000.0,2834602.853546145,1440397.146453855,33.69350050184457,2026-01,Jan 2026,2,Saturday
2026-03-24,Keyboard Mech,Aksesori,Bandung,Andi Pratama,Online,4,10,0,580000,2088000.0,2088000.0,1325113.2894179188,762886.7105820812,36.53671985546366,2026-03,Mar 2026,13,Tuesday
2026-01-11,Tablet Air,Tablet,Semarang,Reza Firmansyah,Online,3,5,0,6500000,18525000.0,18525000.0,11680386.511444632,6844613.488555368,36.94798104483329,2026-01,Jan 2026,2,Sunday
2026-02-23,Tablet Air,Tablet,Semarang,Reza Firmansyah,Online,1,15,0,6500000,5525000.0,5525000.0,3246448.2909247214,2278551.7090752786,41.24075491538966,2026-02,Feb 2026,9,Monday
2026-01-04,Monitor 4K,Komputer,Bandung,Dewi Lestari,Offline,1,10,0,4800000,4320000.0,4320000.0,2558554.030424944,1761445.9695750559,40.77421225868185,2026-01,Jan 2026,1,Sunday
2026-01-21,Smartphone Z9,Smartphone,Jakarta,Budi Santoso,Online,7,15,0,8200000,48790000.0,48790000.0,33390433.0984798,15399566.9015202,31.56295737142898,2026-01,Jan 2026,4,Wednesday
2026-01-08,Headset Pro,Aksesori,Makassar,Reza Firmansyah,Reseller,5,5,1,1200000,5700000.0,0.0,0.0,0.0,0.0,2026-01,Jan 2026,2,Thursday
2026-02-02,Smartphone Z9,Smartphone,Yogyakarta,Budi Santoso,Offline,5,5,0,8200000,38950000.0,38950000.0,22361741.24430141,16588258.755698591,42.588597575606144,2026-02,Feb 2026,6,Monday
2026-01-28,Monitor 4K,Komputer,Yogyakarta,Budi Santoso,Online,4,15,0,4800000,16320000.0,16320000.0,11124088.447349742,5195911.552650258,31.837693337317756,2026-01,Jan 2026,5,Wednesday
2026-01-18,Tablet Air,Tablet,Palembang,Andi Pratama,Offline,4,15,0,6500000,22100000.0,22100000.0,12914538.356092852,9185461.643907148,41.56317485930837,2026-01,Jan 2026,3,Sunday
2026-01-01,Headset Pro,Aksesori,Jakarta,Budi Santoso,Reseller,6,10,0,1200000,6480000.0,6480000.0,3650187.5791766904,2829812.4208233096,43.66994476579181,2026-01,Jan 2026,1,Thursday
